student_type_id,programme,number_students,assigned_students,year,semester,course_id,course_name,component_id,component_type,total_sections,section_index,day,time,week_pattern,timeslot_key_id
type_19,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,Ws,workshop,3,1,Mon,11:00-12:00,every_week,Y4_S2_every_week_D0_P2
type_19,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,fws,workshop,3,1,Wed,11:00-12:00,even_weeks,Y4_S2_even_weeks_D2_P2
type_2,joint_phys,5,5,3,1,MATH_GW01,MATH_GW01,Lec,lecture,1,1,Mon,12:00-13:00,every_week,Y3_S1_every_week_D0_P3
type_2,joint_phys,5,5,3,1,MATH_GW01,MATH_GW01,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y3_S1_every_week_D1_P3
type_2,joint_phys,5,5,3,1,MATH_GW01,MATH_GW01,Lec,lecture,1,1,Fri,14:00-15:00,every_week,Y3_S1_every_week_D4_P5
type_2,joint_phys,5,5,3,1,MATH_GW01,MATH_GW01,Ws,workshop,3,2,Wed,13:00-14:00,every_week,Y3_S1_every_week_D2_P4
type_2,joint_phys,5,5,3,1,MATH_GW01,MATH_GW01,fws,workshop,2,2,Fri,13:00-14:00,even_weeks,Y3_S1_even_weeks_D4_P4
type_2,joint_phys,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Mon,15:00-16:00,every_week,Y3_S1_every_week_D0_P6
type_2,joint_phys,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Thu,14:00-15:00,every_week,Y3_S1_every_week_D3_P5
type_2,joint_phys,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y3_S1_every_week_D4_P2
type_2,joint_phys,5,5,3,1,MATH_GW02,MATH_GW02,Ws,workshop,3,3,Thu,12:00-13:00,every_week,Y3_S1_every_week_D3_P3
type_2,joint_phys,5,5,3,1,MATH_GW02,MATH_GW02,fws,workshop,3,2,Wed,12:00-13:00,even_weeks,Y3_S1_even_weeks_D2_P3
type_2,joint_phys,5,5,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,Lec,lecture,1,1,Mon,17:00-18:00,every_week,Y3_S1_every_week_D0_P8
type_2,joint_phys,5,5,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y3_S1_every_week_D1_P4
type_2,joint_phys,5,5,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,Lec,lecture,1,1,Fri,15:00-16:00,every_week,Y3_S1_every_week_D4_P6
type_2,joint_phys,5,5,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,Ws,workshop,1,1,Thu,16:00-17:00,every_week,Y3_S1_every_week_D3_P7
type_2,joint_phys,5,5,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,fws,workshop,1,1,Wed,10:00-11:00,even_weeks,Y3_S1_even_weeks_D2_P1
type_2,joint_phys,5,5,3,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Mon,14:00-15:00,every_week,Y3_S2_every_week_D0_P5
type_2,joint_phys,5,5,3,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Tue,14:00-15:00,every_week,Y3_S2_every_week_D1_P5
type_2,joint_phys,5,5,3,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Wed,15:00-16:00,every_week,Y3_S2_every_week_D2_P6
type_2,joint_phys,5,5,3,2,MATH_GW05,MATH_GW05,Ws,workshop,3,3,Fri,12:00-13:00,every_week,Y3_S2_every_week_D4_P3
type_2,joint_phys,5,5,3,2,MATH_GW05,MATH_GW05,fws,workshop,3,1,Thu,17:00-18:00,even_weeks,Y3_S2_even_weeks_D3_P8
type_2,joint_phys,5,5,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,Lec,lecture,1,1,Mon,11:00-12:00,every_week,Y3_S2_every_week_D0_P2
type_2,joint_phys,5,5,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,Lec,lecture,1,1,Tue,15:00-16:00,every_week,Y3_S2_every_week_D1_P6
type_2,joint_phys,5,5,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,Lec,lecture,1,1,Fri,9:00-10:00,every_week,Y3_S2_every_week_D4_P0
type_2,joint_phys,5,5,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,Ws,workshop,1,1,Wed,13:00-14:00,every_week,Y3_S2_every_week_D2_P4
type_2,joint_phys,5,5,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,fws,workshop,1,1,Thu,16:00-17:00,even_weeks,Y3_S2_even_weeks_D3_P7
type_2,joint_phys,5,5,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,Lec,lecture,1,1,Mon,9:00-10:00,every_week,Y3_S2_every_week_D0_P0
type_2,joint_phys,5,5,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y3_S2_every_week_D1_P3
type_2,joint_phys,5,5,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,Lec,lecture,1,1,Wed,17:00-18:00,every_week,Y3_S2_every_week_D2_P8
type_2,joint_phys,5,5,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,Ws,workshop,1,1,Wed,10:00-11:00,every_week,Y3_S2_every_week_D2_P1
type_2,joint_phys,5,5,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,fws,workshop,1,1,Fri,14:00-15:00,even_weeks,Y3_S2_even_weeks_D4_P5
type_2,joint_phys,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Mon,12:00-13:00,every_week,Y4_S1_every_week_D0_P3
type_2,joint_phys,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y4_S1_every_week_D1_P3
type_2,joint_phys,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Thu,13:00-14:00,every_week,Y4_S1_every_week_D3_P4
type_2,joint_phys,5,5,4,1,MATH_GW03,MATH_GW03,Ws,workshop,3,2,Thu,10:00-11:00,every_week,Y4_S1_every_week_D3_P1
type_2,joint_phys,5,5,4,1,MATH_GW03,MATH_GW03,fws,workshop,3,3,Wed,14:00-15:00,even_weeks,Y4_S1_even_weeks_D2_P5
type_2,joint_phys,5,5,4,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Mon,14:00-15:00,every_week,Y4_S1_every_week_D0_P5
type_2,joint_phys,5,5,4,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y4_S1_every_week_D1_P4
type_2,joint_phys,5,5,4,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Fri,15:00-16:00,every_week,Y4_S1_every_week_D4_P6
type_2,joint_phys,5,5,4,1,MATH_GW04,MATH_GW04,Ws,workshop,3,2,Thu,12:00-13:00,every_week,Y4_S1_every_week_D3_P3
type_2,joint_phys,5,5,4,1,MATH_GW04,MATH_GW04,fws,workshop,1,1,Mon,17:00-18:00,even_weeks,Y4_S1_even_weeks_D0_P8
type_2,joint_phys,5,5,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,Lec,lecture,1,1,Mon,10:00-11:00,every_week,Y4_S1_every_week_D0_P1
type_2,joint_phys,5,5,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,Lec,lecture,1,1,Tue,14:00-15:00,every_week,Y4_S1_every_week_D1_P5
type_2,joint_phys,5,5,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,Lec,lecture,1,1,Wed,9:00-10:00,every_week,Y4_S1_every_week_D2_P0
type_2,joint_phys,5,5,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,Ws,workshop,1,1,Wed,11:00-12:00,every_week,Y4_S1_every_week_D2_P2
type_2,joint_phys,5,5,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,fws,workshop,1,1,Thu,15:00-16:00,even_weeks,Y4_S1_even_weeks_D3_P6
type_2,joint_phys,5,5,4,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Mon,14:00-15:00,every_week,Y4_S2_every_week_D0_P5
type_2,joint_phys,5,5,4,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Thu,11:00-12:00,every_week,Y4_S2_every_week_D3_P2
type_2,joint_phys,5,5,4,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Fri,14:00-15:00,every_week,Y4_S2_every_week_D4_P5
type_2,joint_phys,5,5,4,2,MATH_GW06,MATH_GW06,Ws,workshop,3,1,Tue,12:00-13:00,every_week,Y4_S2_every_week_D1_P3
type_2,joint_phys,5,5,4,2,MATH_GW06,MATH_GW06,fws,workshop,3,2,Wed,13:00-14:00,even_weeks,Y4_S2_even_weeks_D2_P4
type_2,joint_phys,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Mon,17:00-18:00,every_week,Y4_S2_every_week_D0_P8
type_2,joint_phys,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Tue,14:00-15:00,every_week,Y4_S2_every_week_D1_P5
type_2,joint_phys,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Fri,15:00-16:00,every_week,Y4_S2_every_week_D4_P6
type_2,joint_phys,5,5,4,2,MATH_GW08,MATH_GW08,Ws,workshop,3,2,Tue,11:00-12:00,every_week,Y4_S2_every_week_D1_P2
type_2,joint_phys,5,5,4,2,MATH_GW08,MATH_GW08,fws,workshop,3,1,Wed,11:00-12:00,even_weeks,Y4_S2_even_weeks_D2_P2
type_2,joint_phys,5,5,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,Lec,lecture,1,1,Mon,15:00-16:00,every_week,Y4_S2_every_week_D0_P6
type_2,joint_phys,5,5,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,Lec,lecture,1,1,Thu,9:00-10:00,every_week,Y4_S2_every_week_D3_P0
type_2,joint_phys,5,5,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y4_S2_every_week_D4_P2
type_2,joint_phys,5,5,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,Ws,workshop,1,1,Tue,13:00-14:00,every_week,Y4_S2_every_week_D1_P4
type_2,joint_phys,5,5,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,fws,workshop,1,1,Wed,16:00-17:00,even_weeks,Y4_S2_even_weeks_D2_P7
type_20,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Mon,11:00-12:00,every_week,Y3_S1_every_week_D0_P2
type_20,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Tue,16:00-17:00,every_week,Y3_S1_every_week_D1_P7
type_20,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Wed,10:00-11:00,every_week,Y3_S1_every_week_D2_P1
type_20,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Ws,workshop,1,1,Fri,10:00-11:00,every_week,Y3_S1_every_week_D4_P1
type_20,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,fws,workshop,1,1,Tue,17:00-18:00,even_weeks,Y3_S1_even_weeks_D1_P8
type_20,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y3_S1_every_week_D1_P3
type_20,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Wed,13:00-14:00,every_week,Y3_S1_every_week_D2_P4
type_20,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Fri,12:00-13:00,every_week,Y3_S1_every_week_D4_P3
type_20,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Ws,workshop,1,1,Mon,12:00-13:00,every_week,Y3_S1_every_week_D0_P3
type_20,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,fws,workshop,1,1,Fri,13:00-14:00,even_weeks,Y3_S1_even_weeks_D4_P4
type_20,joint_econ,5,5,3,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Mon,14:00-15:00,every_week,Y3_S1_every_week_D0_P5
type_20,joint_econ,5,5,3,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y3_S1_every_week_D1_P4
type_20,joint_econ,5,5,3,1,MATH_GW04,MATH_GW04,Lec,lecture,1,1,Fri,14:00-15:00,every_week,Y3_S1_every_week_D4_P5
type_20,joint_econ,5,5,3,1,MATH_GW04,MATH_GW04,Ws,workshop,3,1,Wed,12:00-13:00,every_week,Y3_S1_every_week_D2_P3
type_20,joint_econ,5,5,3,1,MATH_GW04,MATH_GW04,fws,workshop,1,1,Mon,17:00-18:00,even_weeks,Y3_S1_even_weeks_D0_P8
type_20,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Wed,17:00-18:00,every_week,Y3_S2_every_week_D2_P8
type_20,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Thu,11:00-12:00,every_week,Y3_S2_every_week_D3_P2
type_20,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y3_S2_every_week_D4_P2
type_20,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Ws,workshop,1,1,Wed,15:00-16:00,every_week,Y3_S2_every_week_D2_P6
type_20,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,fws,workshop,1,1,Tue,9:00-10:00,even_weeks,Y3_S2_even_weeks_D1_P0
type_20,joint_econ,5,5,3,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Mon,10:00-11:00,every_week,Y3_S2_every_week_D0_P1
type_20,joint_econ,5,5,3,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y3_S2_every_week_D1_P4
type_20,joint_econ,5,5,3,2,MATH_GW06,MATH_GW06,Lec,lecture,1,1,Wed,12:00-13:00,every_week,Y3_S2_every_week_D2_P3
type_20,joint_econ,5,5,3,2,MATH_GW06,MATH_GW06,Ws,workshop,3,1,Mon,13:00-14:00,every_week,Y3_S2_every_week_D0_P4
type_20,joint_econ,5,5,3,2,MATH_GW06,MATH_GW06,fws,workshop,3,3,Fri,12:00-13:00,even_weeks,Y3_S2_even_weeks_D4_P3
type_20,joint_econ,5,5,3,2,MATH_GW07,MATH_GW07,Lec,lecture,1,1,Mon,12:00-13:00,every_week,Y3_S2_every_week_D0_P3
type_20,joint_econ,5,5,3,2,MATH_GW07,MATH_GW07,Lec,lecture,1,1,Wed,16:00-17:00,every_week,Y3_S2_every_week_D2_P7
type_20,joint_econ,5,5,3,2,MATH_GW07,MATH_GW07,Lec,lecture,1,1,Thu,13:00-14:00,every_week,Y3_S2_every_week_D3_P4
type_20,joint_econ,5,5,3,2,MATH_GW07,MATH_GW07,Ws,workshop,3,2,Thu,14:00-15:00,every_week,Y3_S2_every_week_D3_P5
type_20,joint_econ,5,5,3,2,MATH_GW07,MATH_GW07,fws,workshop,3,1,Tue,12:00-13:00,even_weeks,Y3_S2_even_weeks_D1_P3
type_20,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Tue,9:00-10:00,every_week,Y4_S1_every_week_D1_P0
type_20,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Wed,11:00-12:00,every_week,Y4_S1_every_week_D2_P2
type_20,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Thu,15:00-16:00,every_week,Y4_S1_every_week_D3_P6
type_20,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Ws,workshop,1,1,Fri,13:00-14:00,every_week,Y4_S1_every_week_D4_P4
type_20,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,fws,workshop,1,1,Mon,16:00-17:00,even_weeks,Y4_S1_even_weeks_D0_P7
type_20,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Wed,9:00-10:00,every_week,Y4_S1_every_week_D2_P0
type_20,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Thu,12:00-13:00,every_week,Y4_S1_every_week_D3_P3
type_20,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Fri,17:00-18:00,every_week,Y4_S1_every_week_D4_P8
type_20,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Ws,workshop,1,1,Mon,10:00-11:00,every_week,Y4_S1_every_week_D0_P1
type_20,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,fws,workshop,1,1,Tue,14:00-15:00,even_weeks,Y4_S1_even_weeks_D1_P5
type_20,joint_econ,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Mon,12:00-13:00,every_week,Y4_S1_every_week_D0_P3
type_20,joint_econ,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y4_S1_every_week_D1_P3
type_20,joint_econ,5,5,4,1,MATH_GW03,MATH_GW03,Lec,lecture,1,1,Thu,13:00-14:00,every_week,Y4_S1_every_week_D3_P4
type_20,joint_econ,5,5,4,1,MATH_GW03,MATH_GW03,Ws,workshop,3,3,Fri,16:00-17:00,every_week,Y4_S1_every_week_D4_P7
type_20,joint_econ,5,5,4,1,MATH_GW03,MATH_GW03,fws,workshop,3,1,Mon,15:00-16:00,even_weeks,Y4_S1_even_weeks_D0_P6
type_20,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,Lec,lecture,1,1,Tue,10:00-11:00,every_week,Y4_S2_every_week_D1_P1
type_20,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,Lec,lecture,1,1,Thu,9:00-10:00,every_week,Y4_S2_every_week_D3_P0
type_20,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y4_S2_every_week_D4_P2
type_20,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,Ws,workshop,1,1,Mon,15:00-16:00,every_week,Y4_S2_every_week_D0_P6
type_20,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,fws,workshop,1,1,Wed,16:00-17:00,even_weeks,Y4_S2_even_weeks_D2_P7
type_20,joint_econ,5,5,4,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y4_S2_every_week_D1_P4
type_20,joint_econ,5,5,4,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Wed,12:00-13:00,every_week,Y4_S2_every_week_D2_P3
type_20,joint_econ,5,5,4,2,MATH_GW05,MATH_GW05,Lec,lecture,1,1,Wed,15:00-16:00,every_week,Y4_S2_every_week_D2_P6
type_20,joint_econ,5,5,4,2,MATH_GW05,MATH_GW05,Ws,workshop,3,1,Thu,10:00-11:00,every_week,Y4_S2_every_week_D3_P1
type_20,joint_econ,5,5,4,2,MATH_GW05,MATH_GW05,fws,workshop,3,1,Tue,9:00-10:00,even_weeks,Y4_S2_even_weeks_D1_P0
type_20,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Mon,17:00-18:00,every_week,Y4_S2_every_week_D0_P8
type_20,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Tue,14:00-15:00,every_week,Y4_S2_every_week_D1_P5
type_20,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,Lec,lecture,1,1,Fri,15:00-16:00,every_week,Y4_S2_every_week_D4_P6
type_20,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,Ws,workshop,3,3,Fri,12:00-13:00,every_week,Y4_S2_every_week_D4_P3
type_20,joint_econ,5,5,4,2,MATH_GW08,MATH_GW08,fws,workshop,3,3,Thu,12:00-13:00,even_weeks,Y4_S2_even_weeks_D3_P3
type_21,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Mon,11:00-12:00,every_week,Y3_S1_every_week_D0_P2
type_21,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Tue,16:00-17:00,every_week,Y3_S1_every_week_D1_P7
type_21,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Lec,lecture,1,1,Wed,10:00-11:00,every_week,Y3_S1_every_week_D2_P1
type_21,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,Ws,workshop,1,1,Fri,10:00-11:00,every_week,Y3_S1_every_week_D4_P1
type_21,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,fws,workshop,1,1,Tue,17:00-18:00,even_weeks,Y3_S1_even_weeks_D1_P8
type_21,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Tue,12:00-13:00,every_week,Y3_S1_every_week_D1_P3
type_21,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Wed,13:00-14:00,every_week,Y3_S1_every_week_D2_P4
type_21,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Lec,lecture,1,1,Fri,12:00-13:00,every_week,Y3_S1_every_week_D4_P3
type_21,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,Ws,workshop,1,1,Mon,12:00-13:00,every_week,Y3_S1_every_week_D0_P3
type_21,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,fws,workshop,1,1,Fri,13:00-14:00,even_weeks,Y3_S1_even_weeks_D4_P4
type_21,joint_econ,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Mon,15:00-16:00,every_week,Y3_S1_every_week_D0_P6
type_21,joint_econ,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Thu,14:00-15:00,every_week,Y3_S1_every_week_D3_P5
type_21,joint_econ,5,5,3,1,MATH_GW02,MATH_GW02,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y3_S1_every_week_D4_P2
type_21,joint_econ,5,5,3,1,MATH_GW02,MATH_GW02,Ws,workshop,3,2,Tue,13:00-14:00,every_week,Y3_S1_every_week_D1_P4
type_21,joint_econ,5,5,3,1,MATH_GW02,MATH_GW02,fws,workshop,3,3,Wed,15:00-16:00,even_weeks,Y3_S1_even_weeks_D2_P6
type_21,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,Lec,lecture,1,1,Mon,17:00-18:00,every_week,Y3_S2_every_week_D0_P8
type_21,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,Lec,lecture,1,1,Tue,13:00-14:00,every_week,Y3_S2_every_week_D1_P4
type_21,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,Lec,lecture,1,1,Fri,14:00-15:00,every_week,Y3_S2_every_week_D4_P5
type_21,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,Ws,workshop,1,1,Thu,16:00-17:00,every_week,Y3_S2_every_week_D3_P7
type_21,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,fws,workshop,1,1,Wed,10:00-11:00,even_weeks,Y3_S2_even_weeks_D2_P1
type_21,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Wed,17:00-18:00,every_week,Y3_S2_every_week_D2_P8
type_21,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Thu,11:00-12:00,every_week,Y3_S2_every_week_D3_P2
type_21,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Lec,lecture,1,1,Fri,11:00-12:00,every_week,Y3_S2_every_week_D4_P2
type_21,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,Ws,workshop,1,1,Wed,15:00-16:00,every_week,Y3_S2_every_week_D2_P6
type_21,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,fws,workshop,1,1,Tue,9:00-10:00,even_weeks,Y3_S2_even_weeks_D1_P0
type_21,joint_econ,5,5,3,2,MATH_OP03,MATH_OP03,Lec,lecture,1,1,Tue,11:00-12:00,every_week,Y3_S2_every_week_D1_P2
type_21,joint_econ,5,5,3,2,MATH_OP03,MATH_OP03,Lec,lecture,1,1,Wed,12:00-13:00,every_week,Y3_S2_every_week_D2_P3
type_21,joint_econ,5,5,3,2,MATH_OP03,MATH_OP03,Lec,lecture,1,1,Fri,13:00-14:00,every_week,Y3_S2_every_week_D4_P4
type_21,joint_econ,5,5,3,2,MATH_OP03,MATH_OP03,Ws,workshop,1,1,Thu,14:00-15:00,every_week,Y3_S2_every_week_D3_P5
type_21,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Tue,9:00-10:00,every_week,Y4_S1_every_week_D1_P0
type_21,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Wed,11:00-12:00,every_week,Y4_S1_every_week_D2_P2
type_21,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Lec,lecture,1,1,Thu,15:00-16:00,every_week,Y4_S1_every_week_D3_P6
type_21,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,Ws,workshop,1,1,Fri,13:00-14:00,every_week,Y4_S1_every_week_D4_P4
type_21,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,fws,workshop,1,1,Mon,16:00-17:00,even_weeks,Y4_S1_even_weeks_D0_P7
type_21,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Wed,9:00-10:00,every_week,Y4_S1_every_week_D2_P0
type_21,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Thu,12:00-13:00,every_week,Y4_S1_every_week_D3_P3
type_21,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Lec,lecture,1,1,Fri,17:00-18:00,every_week,Y4_S1_every_week_D4_P8
type_21,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,Ws,workshop,1,1,Mon,10:00-11:00,every_week,Y4_S1_every_week_D0_P1
