student_type_id,programme,number_students,students_taking,year,semester,course_id,course_name,course_kind,credits
type_27,joint_econ,3,3,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,outside,20
type_27,joint_econ,3,3,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_27,joint_econ,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_27,joint_econ,3,3,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_27,joint_econ,3,3,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,outside,20
type_27,joint_econ,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_27,joint_econ,3,3,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_27,joint_econ,3,3,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_27,joint_econ,3,3,4,1,MATH10066,Honours Differential Equations,gateway,20
type_27,joint_econ,3,3,4,2,ECON_C_S2Y4,Development Economics SEM2 Y4,outside,20
type_27,joint_econ,3,3,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_27,joint_econ,3,3,4,2,MATH10080,Galois Theory,optional,20
type_28,joint_econ,3,3,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,outside,20
type_28,joint_econ,3,3,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_28,joint_econ,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_28,joint_econ,3,3,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_28,joint_econ,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_28,joint_econ,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_28,joint_econ,3,3,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_28,joint_econ,3,3,4,1,MATH10066,Honours Differential Equations,gateway,20
type_28,joint_econ,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_28,joint_econ,3,3,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_28,joint_econ,3,3,4,2,MATH10067,Honours Complex Variables,gateway,20
type_28,joint_econ,3,3,4,2,MATH10080,Galois Theory,optional,20
type_29,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,outside,20
type_29,joint_econ,5,5,3,1,MATH10065,Fundamentals of Operational Research,optional,20
type_29,joint_econ,5,5,3,1,MATH10082,Linear Analysis,gateway,20
type_29,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,outside,20
type_29,joint_econ,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_29,joint_econ,5,5,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_29,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_29,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_29,joint_econ,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_29,joint_econ,5,5,4,2,ECON_C_S2Y4,Development Economics SEM2 Y4,outside,20
type_29,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_29,joint_econ,5,5,4,2,MATH10080,Galois Theory,optional,20
type_3,joint_phys,3,3,3,1,MATH10065,Fundamentals of Operational Research,optional,20
type_3,joint_phys,3,3,3,1,MATH10082,Linear Analysis,gateway,20
type_3,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_3,joint_phys,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_3,joint_phys,3,3,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,outside,20
type_3,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_3,joint_phys,3,3,4,1,MATH10066,Honours Differential Equations,gateway,20
type_3,joint_phys,3,3,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_3,joint_phys,3,3,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20
type_3,joint_phys,3,3,4,2,MATH10067,Honours Complex Variables,gateway,20
type_3,joint_phys,3,3,4,2,PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20
type_3,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
type_30,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_30,joint_econ,5,5,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_30,joint_econ,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_30,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_30,joint_econ,5,5,3,2,MATH10051,Fourier Analysis,optional,20
type_30,joint_econ,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_30,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_30,joint_econ,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_30,joint_econ,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_30,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_30,joint_econ,5,5,4,2,MATH10080,Galois Theory,optional,20
type_30,joint_econ,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_31,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,outside,20
type_31,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_31,joint_econ,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_31,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_31,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,outside,20
type_31,joint_econ,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_31,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_31,joint_econ,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_31,joint_econ,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_31,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_31,joint_econ,5,5,4,2,MATH10080,Galois Theory,optional,20
type_31,joint_econ,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_32,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_32,joint_econ,5,5,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_32,joint_econ,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_32,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_32,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,outside,20
type_32,joint_econ,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_32,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_32,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_32,joint_econ,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_32,joint_econ,5,5,4,2,ECON_C_S2Y4,Development Economics SEM2 Y4,outside,20
type_32,joint_econ,5,5,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_32,joint_econ,5,5,4,2,MATH10080,Galois Theory,optional,20
type_33,joint_econ,5,5,3,1,ECON_A_S1Y3,Topics in Microeconomics SEM1 Y3,outside,20
type_33,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_33,joint_econ,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_33,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_33,joint_econ,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_33,joint_econ,5,5,3,2,MATH10101,Metric Spaces,gateway,20
type_33,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_33,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_33,joint_econ,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_33,joint_econ,5,5,4,2,ECON_C_S2Y4,Development Economics SEM2 Y4,outside,20
type_33,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_33,joint_econ,5,5,4,2,MATH10080,Galois Theory,optional,20
type_34,joint_econ,5,5,3,1,ECON_B_S1Y3,Essentials of Econometrics SEM1 Y3,outside,20
type_34,joint_econ,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_34,joint_econ,5,5,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_34,joint_econ,5,5,3,2,ECON_C_S2Y3,Development Economics SEM2 Y3,outside,20
type_34,joint_econ,5,5,3,2,ECON_D_S2Y3,International Trade SEM2 Y3,outside,20
type_34,joint_econ,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_34,joint_econ,5,5,4,1,ECON_A_S1Y4,Topics in Microeconomics SEM1 Y4,outside,20
type_34,joint_econ,5,5,4,1,ECON_B_S1Y4,Essentials of Econometrics SEM1 Y4,outside,20
type_34,joint_econ,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_34,joint_econ,5,5,4,2,ECON_C_S2Y4,Development Economics SEM2 Y4,outside,20
type_34,joint_econ,5,5,4,2,ECON_D_S2Y4,International Trade SEM2 Y4,outside,20
type_34,joint_econ,5,5,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_35,joint_bus,5,5,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_35,joint_bus,5,5,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_35,joint_bus,5,5,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_35,joint_bus,5,5,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_35,joint_bus,5,5,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_35,joint_bus,5,5,3,2,MATH10051,Fourier Analysis,optional,20
type_35,joint_bus,5,5,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_35,joint_bus,5,5,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_35,joint_bus,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_35,joint_bus,5,5,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_35,joint_bus,5,5,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_35,joint_bus,5,5,4,2,MATH10080,Galois Theory,optional,20
type_36,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_36,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_36,joint_bus,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_36,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_36,joint_bus,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_36,joint_bus,3,3,3,2,MATH10069,Honours Algebra,gateway,20
type_36,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_36,joint_bus,3,3,4,1,MATH10028,Theory of Statistical Inference,optional,20
type_36,joint_bus,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_36,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_36,joint_bus,3,3,4,2,MATH10067,Honours Complex Variables,gateway,20
type_36,joint_bus,3,3,4,2,MATH10080,Galois Theory,optional,20
type_37,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_37,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_37,joint_bus,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_37,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_37,joint_bus,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_37,joint_bus,3,3,3,2,MATH10080,Galois Theory,optional,20
type_37,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_37,joint_bus,3,3,4,1,MATH10028,Theory of Statistical Inference,optional,20
type_37,joint_bus,3,3,4,1,MATH10066,Honours Differential Equations,gateway,20
type_37,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_37,joint_bus,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_37,joint_bus,3,3,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_38,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_38,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_38,joint_bus,3,3,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_38,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_38,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_38,joint_bus,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_38,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_38,joint_bus,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_38,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_38,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_38,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_38,joint_bus,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_39,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_39,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_39,joint_bus,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_39,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_39,joint_bus,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_39,joint_bus,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_39,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_39,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_39,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_39,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_39,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_39,joint_bus,3,3,4,2,MATH10080,Galois Theory,optional,20
type_4,joint_phys,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_4,joint_phys,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_4,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_4,joint_phys,3,3,3,2,MATH10069,Honours Algebra,gateway,20
type_4,joint_phys,3,3,3,2,PHYS_C_S2Y3,Electromagnetism SEM2 Y3,outside,20
type_4,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
type_4,joint_phys,3,3,4,1,MATH10065,Fundamentals of Operational Research,optional,20
type_4,joint_phys,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_4,joint_phys,3,3,4,1,PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20
type_4,joint_phys,3,3,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_4,joint_phys,3,3,4,2,MATH10101,Metric Spaces,gateway,20
type_4,joint_phys,3,3,4,2,PHYS_D_S2Y4,Optics and Waves SEM2 Y4,outside,20
type_40,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_40,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_40,joint_bus,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_40,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_40,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_40,joint_bus,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_40,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_40,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_40,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_40,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_40,joint_bus,3,3,4,2,MATH10067,Honours Complex Variables,gateway,20
type_40,joint_bus,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_41,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_41,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_41,joint_bus,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_41,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_41,joint_bus,3,3,3,2,MATH10080,Galois Theory,optional,20
type_41,joint_bus,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_41,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_41,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_41,joint_bus,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_41,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_41,joint_bus,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_41,joint_bus,3,3,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_42,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_42,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_42,joint_bus,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_42,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_42,joint_bus,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_42,joint_bus,3,3,3,2,MATH10101,Metric Spaces,gateway,20
type_42,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_42,joint_bus,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_42,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_42,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_42,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_42,joint_bus,3,3,4,2,MATH10080,Galois Theory,optional,20
type_43,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_43,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_43,joint_bus,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_43,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_43,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_43,joint_bus,3,3,3,2,MATH10067,Honours Complex Variables,gateway,20
type_43,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_43,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_43,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_43,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_43,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_43,joint_bus,3,3,4,2,MATH10069,Honours Algebra,gateway,20
type_44,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_44,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_44,joint_bus,3,3,3,1,MATH10028,Theory of Statistical Inference,optional,20
type_44,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_44,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_44,joint_bus,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_44,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_44,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_44,joint_bus,3,3,4,1,MATH10068,Honours Analysis,gateway,20
type_44,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_44,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_44,joint_bus,3,3,4,2,MATH10080,Galois Theory,optional,20
type_45,joint_bus,3,3,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_45,joint_bus,3,3,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_45,joint_bus,3,3,3,1,MATH10066,Honours Differential Equations,gateway,20
type_45,joint_bus,3,3,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_45,joint_bus,3,3,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_45,joint_bus,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_45,joint_bus,3,3,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_45,joint_bus,3,3,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_45,joint_bus,3,3,4,1,MATH10082,Linear Analysis,gateway,20
type_45,joint_bus,3,3,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_45,joint_bus,3,3,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_45,joint_bus,3,3,4,2,MATH10080,Galois Theory,optional,20
type_46,joint_bus,5,5,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_46,joint_bus,5,5,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_46,joint_bus,5,5,3,1,MATH10066,Honours Differential Equations,gateway,20
type_46,joint_bus,5,5,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_46,joint_bus,5,5,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_46,joint_bus,5,5,3,2,MATH10101,Metric Spaces,gateway,20
type_46,joint_bus,5,5,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_46,joint_bus,5,5,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_46,joint_bus,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_46,joint_bus,5,5,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_46,joint_bus,5,5,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_46,joint_bus,5,5,4,2,MATH10069,Honours Algebra,gateway,20
type_47,joint_bus,5,5,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_47,joint_bus,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_47,joint_bus,5,5,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_47,joint_bus,5,5,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_47,joint_bus,5,5,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_47,joint_bus,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_47,joint_bus,5,5,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_47,joint_bus,5,5,4,1,MATH10028,Theory of Statistical Inference,optional,20
type_47,joint_bus,5,5,4,1,MATH10066,Honours Differential Equations,gateway,20
type_47,joint_bus,5,5,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_47,joint_bus,5,5,4,2,MATH10080,Galois Theory,optional,20
type_47,joint_bus,5,5,4,2,MATH10101,Metric Spaces,gateway,20
type_48,joint_bus,5,5,3,1,BUS_A_S1Y3,Strategic Management SEM1 Y3,outside,20
type_48,joint_bus,5,5,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_48,joint_bus,5,5,3,1,MATH10066,Honours Differential Equations,gateway,20
type_48,joint_bus,5,5,3,2,BUS_C_S2Y3,Business Finance SEM2 Y3,outside,20
type_48,joint_bus,5,5,3,2,MATH10069,Honours Algebra,gateway,20
type_48,joint_bus,5,5,3,2,MATH10101,Metric Spaces,gateway,20
type_48,joint_bus,5,5,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_48,joint_bus,5,5,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_48,joint_bus,5,5,4,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_48,joint_bus,5,5,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_48,joint_bus,5,5,4,2,BUS_D_S2Y4,Organisational Behaviour SEM2 Y4,outside,20
type_48,joint_bus,5,5,4,2,MATH10080,Galois Theory,optional,20
type_49,joint_bus,5,5,3,1,BUS_B_S1Y3,Marketing Strategy SEM1 Y3,outside,20
type_49,joint_bus,5,5,3,1,MATH10068,Honours Analysis,gateway,20
type_49,joint_bus,5,5,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_49,joint_bus,5,5,3,2,BUS_D_S2Y3,Organisational Behaviour SEM2 Y3,outside,20
type_49,joint_bus,5,5,3,2,MATH10051,Fourier Analysis,optional,20
type_49,joint_bus,5,5,3,2,MATH10067,Honours Complex Variables,gateway,20
type_49,joint_bus,5,5,4,1,BUS_A_S1Y4,Strategic Management SEM1 Y4,outside,20
type_49,joint_bus,5,5,4,1,BUS_B_S1Y4,Marketing Strategy SEM1 Y4,outside,20
type_49,joint_bus,5,5,4,1,MATH10082,Linear Analysis,gateway,20
type_49,joint_bus,5,5,4,2,BUS_C_S2Y4,Business Finance SEM2 Y4,outside,20
type_49,joint_bus,5,5,4,2,MATH10071,Introduction to Number Theory,gateway,20
type_49,joint_bus,5,5,4,2,MATH10080,Galois Theory,optional,20
type_5,joint_phys,3,3,3,1,MATH10068,Honours Analysis,gateway,20
type_5,joint_phys,3,3,3,1,MATH10072,Combinatorics and Graph Theory,gateway,20
type_5,joint_phys,3,3,3,1,PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20
type_5,joint_phys,3,3,3,2,MATH10051,Fourier Analysis,optional,20
type_5,joint_phys,3,3,3,2,MATH10071,Introduction to Number Theory,gateway,20
type_5,joint_phys,3,3,3,2,PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20
